timestep,id,x,y,angle,speed,type
575.00,tint064,11.565218,48.135985,340.934853,10.664753,truck
575.00,tint066,11.566900,48.133295,335.954849,4.093475,truck
575.00,tint084,11.565899,48.134292,148.180955,10.771459,truck
575.00,tint085,11.564943,48.138557,184.815178,10.727738,truck
575.00,tint087,11.564907,48.138599,184.816807,10.530615,truck
575.00,tint096,11.564949,48.138842,185.000150,10.885029,truck
575.00,tint097,11.568074,48.140236,134.362115,8.179022,truck
576.00,bike11.63,11.567735,48.140405,68.324998,5.862331,bicycle
576.00,bike11.64,11.567626,48.140378,68.324998,5.808261,bicycle
576.00,bike11.65,11.567509,48.140347,61.908695,5.354494,bicycle
576.00,bike11.66,11.567409,48.140315,62.279560,4.960188,bicycle
576.00,bike11.67,11.567311,48.140283,65.244011,4.594653,bicycle
576.00,bike11.68,11.567218,48.140257,65.244011,4.753601,bicycle
576.00,bike11.69,11.567117,48.140228,46.831672,4.412251,bicycle
576.00,bike11.70,11.567043,48.140181,43.581074,4.881237,bicycle
576.00,bike11.71,11.566966,48.140131,43.581074,5.792390,bicycle
576.00,bike11.72,11.566865,48.140088,69.995696,5.846785,bicycle
576.00,bike11.73,11.566744,48.140062,69.995696,5.812596,bicycle
576.00,bike11.74,11.565429,48.137806,5.472047,4.778082,bicycle
576.00,bike11.75,11.565418,48.137717,332.870477,5.962678,bicycle
576.00,bike11.76,11.565428,48.137626,7.840290,5.954343,bicycle
576.00,bike11.77,11.565405,48.137536,7.840290,5.779671,bicycle
576.00,bike11.78,11.565380,48.137411,3.313594,5.877319,bicycle
576.00,bike11.79,11.565369,48.137330,3.313594,5.870759,bicycle
576.00,bike11.80,11.565356,48.137237,3.142340,5.780901,bicycle
576.00,bike11.81,11.565343,48.137137,3.142340,5.966207,bicycle
576.00,bike11.82,11.565330,48.137040,5.478093,5.921515,bicycle
576.00,bike11.83,11.565314,48.136960,5.611285,5.909327,bicycle
576.00,bike11.84,11.565295,48.136866,5.659238,5.798400,bicycle
576.00,bike11.85,11.565279,48.136784,5.581282,5.839886,bicycle
576.00,bike11.86,11.565270,48.136700,1.064022,5.998780,bicycle
576.00,bike11.87,11.565260,48.136430,359.078005,5.896060,bicycle
576.00,bike11.88,11.565279,48.136104,352.216129,5.831109,bicycle
576.00,bike11.89,11.565406,48.135784,337.613271,5.845212,bicycle
576.00,bike11.90,11.565568,48.135503,336.744732,5.916371,bicycle
576.00,bike11.91,11.565758,48.135204,334.593142,5.790520,bicycle
576.00,bike11.92,11.565947,48.134910,335.264246,5.979316,bicycle
576.00,bike11.93,11.566123,48.134629,335.264246,5.842950,bicycle
576.00,bike11.94,11.566305,48.134340,335.264246,4.414931,bicycle
576.00,bike11.95,11.566407,48.134177,335.264246,1.910949,bicycle
576.00,bike11.96,11.566442,48.134121,335.264246,0.000000,bicycle
576.00,pint00,11.566143,48.134373,336.096132,13.890000,passenger
576.00,pint0107,11.566501,48.140080,40.039054,0.000000,passenger
576.00,pint0114,11.564741,48.137552,184.109465,0.000000,passenger
576.00,pint0115,11.565191,48.137279,4.825768,8.326667,passenger
576.00,pint0125,11.565129,48.140821,111.111710,13.890000,passenger
576.00,pint0159,11.565868,48.139579,29.990501,0.000000,passenger
576.00,pint0185,11.565857,48.140125,218.542483,13.890000,passenger
576.00,pint0192,11.566574,48.140379,106.164821,11.335556,passenger
576.00,pint0199,11.564784,48.137547,184.109335,0.000000,passenger
576.00,pint0210,11.566348,48.133657,149.105089,0.000000,passenger
576.00,pint0234,11.566428,48.133620,149.121996,0.000000,passenger
576.00,pint0247,11.566390,48.133606,149.105089,0.000000,passenger
576.00,pint0254,11.564916,48.135860,154.954294,13.890000,passenger
576.00,pint0263,11.565485,48.139798,219.951844,13.890000,passenger
576.00,pint0270,11.566468,48.140099,40.103583,0.000000,passenger
576.00,pint0280,11.566533,48.140061,40.036063,0.000000,passenger
576.00,pint0281,11.565022,48.138997,185.550858,13.890000,passenger
576.00,pint0295,11.566386,48.133671,149.121996,0.000000,passenger
576.00,pint0299,11.564708,48.137615,184.088815,0.000000,passenger
576.00,pint0311,11.566443,48.140037,40.027688,0.000000,passenger
576.00,pint0315,11.565320,48.139649,210.551282,13.890000,passenger
576.00,pint0325,11.566463,48.140433,106.341961,8.310333,passenger
576.00,pint0337,11.566599,48.140024,39.982337,0.000000,passenger
576.00,pint0342,11.564879,48.140894,112.867760,13.851601,passenger
576.00,pint0343,11.564793,48.137606,184.109335,0.000000,passenger
576.00,pint0344,11.562605,48.140610,292.908033,0.000000,passenger
576.00,pint0349,11.564633,48.140970,112.867760,13.809685,passenger
576.00,pint0351,11.566306,48.133708,149.105089,0.000000,passenger
576.00,pint0366,11.565325,48.137303,4.814641,0.000000,passenger
576.00,pint0384,11.565941,48.139549,29.999761,0.000000,passenger
576.00,pint0385,11.564416,48.137409,261.407845,11.790000,passenger
576.00,pint0390,11.563839,48.141243,112.628371,13.890000,passenger
576.00,pint0392,11.564123,48.136354,264.537009,8.330000,passenger
576.00,pint04,11.565915,48.134730,334.460711,13.890000,passenger
576.00,pint0401,11.566207,48.141373,170.149100,8.330000,passenger
576.00,pint0410,11.567322,48.140575,250.056907,0.000000,passenger
576.00,pint0422,11.566566,48.140043,40.044551,0.000000,passenger
576.00,pint0425,11.566497,48.133279,56.354088,0.000000,passenger
576.00,pint0437,11.566360,48.133925,346.924351,13.890000,passenger
576.00,pint0441,11.566410,48.140056,40.024256,0.000000,passenger
576.00,pint0448,11.565811,48.140564,123.006651,8.163365,passenger
576.00,pint0452,11.566456,48.133752,328.182051,13.130000,passenger
576.00,pint0467,11.566086,48.140305,201.364943,13.200000,passenger
576.00,pint0470,11.565008,48.137377,80.546886,13.890000,passenger
576.00,pint0483,11.566363,48.140763,172.618182,0.000000,passenger
576.00,pint0487,11.563571,48.141293,112.619092,13.890000,passenger
576.00,pint0490,11.566384,48.139994,40.027688,0.000000,passenger
576.00,pint0499,11.565483,48.133159,176.853574,0.000000,passenger
576.00,tint0108,11.566610,48.133147,92.664388,10.544172,truck
576.00,tint0128,11.566901,48.133588,254.583940,5.628875,truck
576.00,tint04,11.566853,48.133296,335.941212,0.015598,truck
576.00,tint056,11.565006,48.140887,112.487273,10.976684,truck
576.00,tint060,11.564731,48.141066,292.860754,10.759257,truck
576.00,tint064,11.565195,48.136076,348.491813,10.425625,truck
576.00,tint066,11.566894,48.133304,335.954849,1.120459,truck
576.00,tint084,11.565959,48.134204,153.929618,10.783260,truck
576.00,tint085,11.564926,48.138460,184.815178,10.855212,truck
576.00,tint087,11.564890,48.138502,184.816807,10.857345,truck
576.00,tint096,11.564932,48.138744,184.464122,10.989225,truck
576.00,tint097,11.568155,48.140190,129.155797,7.849043,truck
577.00,bike11.64,11.567701,48.140396,68.324998,5.879177,bicycle
577.00,bike11.65,11.567578,48.140367,68.324998,5.644667,bicycle
577.00,bike11.66,11.567473,48.140335,62.279560,5.291058,bicycle
577.00,bike11.67,11.567373,48.140303,62.279560,5.069898,bicycle
577.00,bike11.68,11.567275,48.140273,65.244011,4.617711,bicycle
577.00,bike11.69,11.567176,48.140245,65.244011,4.791151,bicycle
577.00,bike11.70,11.567086,48.140209,43.581074,4.462315,bicycle
577.00,bike11.71,11.567013,48.140162,43.581074,4.919987,bicycle
577.00,bike11.72,11.566935,48.140110,50.052914,5.894348,bicycle
577.00,bike11.73,11.566818,48.140078,69.995696,5.781597,bicycle
577.00,bike11.74,11.565435,48.137835,5.472047,3.278082,bicycle
577.00,bike11.75,11.565422,48.137764,2.607296,5.327449,bicycle
577.00,bike11.76,11.565441,48.137679,7.840290,5.991740,bicycle
577.00,bike11.77,11.565418,48.137588,7.840290,5.873121,bicycle
577.00,bike11.78,11.565387,48.137464,3.313594,5.892401,bicycle
577.00,bike11.79,11.565376,48.137384,3.313594,5.994875,bicycle
577.00,bike11.80,11.565363,48.137289,3.142340,5.783920,bicycle
577.00,bike11.81,11.565350,48.137190,3.142340,5.892851,bicycle
577.00,bike11.82,11.565337,48.137093,3.142340,5.890611,bicycle
577.00,bike11.83,11.565324,48.137011,5.478093,5.793181,bicycle
577.00,bike11.84,11.565306,48.136919,5.659238,5.988895,bicycle
577.00,bike11.85,11.565290,48.136838,5.659238,5.980549,bicycle
577.00,bike11.86,11.565275,48.136753,1.064022,5.915716,bicycle
577.00,bike11.87,11.565261,48.136482,359.078005,5.770571,bicycle
577.00,bike11.88,11.565271,48.136156,352.216129,5.903210,bicycle
577.00,bike11.89,11.565378,48.135834,337.613271,5.919636,bicycle
577.00,bike11.90,11.565539,48.135552,336.744732,5.909292,bicycle
577.00,bike11.91,11.565727,48.135253,334.593142,5.934977,bicycle
577.00,bike11.92,11.565915,48.134959,335.264246,5.999506,bicycle
577.00,bike11.93,11.566092,48.134678,335.264246,5.926600,bicycle
577.00,bike11.94,11.566280,48.134379,335.264246,4.759567,bicycle
577.00,bike11.95,11.566395,48.134197,335.264246,2.371700,bicycle
577.00,bike11.96,11.566441,48.134124,335.264246,0.272375,bicycle
577.00,pint00,11.566073,48.134488,336.096132,13.890000,passenger
577.00,pint0107,11.566501,48.140080,40.039054,0.000000,passenger
577.00,pint0114,11.564741,48.137552,184.109465,0.000000,passenger
577.00,pint0115,11.565197,48.137313,4.825768,3.826667,passenger
577.00,pint0125,11.565300,48.140772,111.111710,13.890000,passenger
577.00,pint0159,11.565868,48.139579,29.990501,0.000000,passenger
577.00,pint0185,11.565735,48.140031,219.460929,13.890000,passenger
577.00,pint0192,11.566756,48.140356,92.658185,13.890000,passenger
577.00,pint0199,11.564784,48.137547,184.109335,0.000000,passenger
577.00,pint0210,11.566348,48.133657,149.105089,0.000000,passenger
577.00,pint0234,11.566428,48.133620,149.121996,0.000000,passenger
577.00,pint0247,11.566390,48.133606,149.105089,0.000000,passenger
577.00,pint0254,11.564986,48.135744,155.987386,13.890000,passenger
577.00,pint0263,11.565368,48.139699,213.306730,13.890000,passenger
577.00,pint0270,11.566468,48.140099,40.103583,0.000000,passenger
577.00,pint0280,11.566533,48.140061,40.036063,0.000000,passenger
577.00,pint0281,11.564997,48.138873,185.122477,13.890000,passenger
577.00,pint0295,11.566386,48.133671,149.121996,0.000000,passenger
577.00,pint0299,11.564704,48.137592,184.088815,2.600000,passenger
577.00,pint0311,11.566443,48.140037,40.027688,0.000000,passenger
577.00,pint0315,11.565188,48.139552,207.872694,13.890000,passenger
577.00,pint0325,11.566602,48.140402,106.341961,10.910333,passenger
577.00,pint0337,11.566599,48.140024,39.982337,0.000000,passenger
577.00,pint0342,11.565049,48.140843,111.111710,13.861201,passenger
577.00,pint0343,11.564793,48.137606,184.109335,0.000000,passenger
577.00,pint0344,11.562605,48.140610,292.908033,0.000000,passenger
577.00,pint0349,11.564801,48.140918,112.867760,13.829764,passenger
577.00,pint0351,11.566306,48.133708,149.105089,0.000000,passenger
577.00,pint0366,11.565325,48.137303,4.814641,0.000000,passenger
577.00,pint0384,11.565941,48.139549,29.999761,0.000000,passenger
577.00,pint0385,11.564257,48.137408,267.672511,11.790000,passenger
577.00,pint0390,11.564009,48.141191,112.452688,13.890000,passenger
577.00,pint0392,11.564011,48.136349,264.537009,8.330000,passenger
577.00,pint04,11.565840,48.134845,334.460711,13.890000,passenger
577.00,pint0401,11.566223,48.141298,170.149100,8.330000,passenger
577.00,pint0410,11.567322,48.140575,250.056907,0.000000,passenger
577.00,pint0422,11.566566,48.140043,40.044551,0.000000,passenger
577.00,pint0425,11.566497,48.133279,56.354088,0.000000,passenger
577.00,pint0437,11.566365,48.134050,13.831812,13.890000,passenger
577.00,pint0441,11.566410,48.140056,40.024256,0.000000,passenger
577.00,pint0448,11.565930,48.140509,123.006651,10.763365,passenger
577.00,pint0452,11.566382,48.133863,339.901042,13.890000,passenger
577.00,pint0467,11.565965,48.140210,218.542483,13.890000,passenger
577.00,pint0470,11.565187,48.137412,68.174617,13.890000,passenger
577.00,pint0483,11.566363,48.140763,172.618182,0.000000,passenger
577.00,pint0487,11.563741,48.141241,112.619092,13.890000,passenger
577.00,pint0490,11.566384,48.139994,40.027688,0.000000,passenger
577.00,pint0499,11.565483,48.133159,176.853574,0.000000,passenger
577.00,tint0108,11.566702,48.133136,96.696678,7.044172,truck
577.00,tint0128,11.566816,48.133578,257.787058,6.369457,truck
577.00,tint04,11.566853,48.133296,335.941212,0.002892,truck
577.00,tint056,11.565139,48.140849,111.115872,10.712124,truck
577.00,tint060,11.564599,48.141107,292.860754,10.786577,truck
577.00,tint064,11.565185,48.136172,354.604926,10.910236,truck
577.00,tint066,11.566893,48.133306,335.954849,0.214640,truck
577.00,tint084,11.566015,48.134116,154.670882,10.571947,truck
577.00,tint085,11.564910,48.138363,184.518955,10.833633,truck
577.00,tint087,11.564874,48.138409,184.705197,10.527873,truck
577.00,tint096,11.564915,48.138646,184.659575,10.917241,truck
577.00,tint097,11.568232,48.140150,125.443362,7.330785,truck
578.00,bike11.64,11.567774,48.140414,68.324998,5.795427,bicycle
578.00,bike11.65,11.567651,48.140384,68.324998,5.759619,bicycle
578.00,bike11.66,11.567541,48.140357,61.908695,5.574129,bicycle
578.00,bike11.67,11.567437,48.140324,62.279560,5.313788,bicycle
578.00,bike11.68,11.567336,48.140291,63.333151,4.937984,bicycle
578.00,bike11.69,11.567234,48.140261,65.244011,4.656457,bicycle
578.00,bike11.70,11.567138,48.140234,65.081514,4.873161,bicycle
578.00,bike11.71,11.567057,48.140190,43.581074,4.585280,bicycle
578.00,bike11.72,11.566983,48.140142,43.581074,5.012245,bicycle
578.00,bike11.73,11.566893,48.140095,69.995696,5.872479,bicycle
578.00,bike11.74,11.565441,48.137868,5.290431,3.641819,bicycle
578.00,bike11.75,11.565428,48.137799,5.472047,3.827449,bicycle
578.00,bike11.76,11.565417,48.137727,346.293741,5.790927,bicycle
578.00,bike11.77,11.565432,48.137640,7.840290,5.852191,bicycle
578.00,bike11.78,11.565400,48.137517,7.840290,5.946972,bicycle
578.00,bike11.79,11.565383,48.137436,3.313594,5.770053,bicycle
578.00,bike11.80,11.565370,48.137342,3.313594,5.971963,bicycle
578.00,bike11.81,11.565357,48.137242,3.142340,5.818526,bicycle
578.00,bike11.82,11.565344,48.137145,3.142340,5.847545,bicycle
578.00,bike11.83,11.565333,48.137064,3.833076,5.875974,bicycle
578.00,bike11.84,11.565316,48.136970,5.501018,5.770388,bicycle
578.00,bike11.85,11.565300,48.136891,5.659238,5.991593,bicycle
578.00,bike11.86,11.565283,48.136805,5.659238,5.754149,bicycle
578.00,bike11.87,11.565263,48.136535,359.682047,5.889199,bicycle
578.00,bike11.88,11.565263,48.136209,352.216129,5.934556,bicycle
578.00,bike11.89,11.565351,48.135882,337.613271,5.781880,bicycle
578.00,bike11.90,11.565510,48.135602,336.744732,5.991527,bicycle
578.00,bike11.91,11.565695,48.135301,334.575985,5.889114,bicycle
578.00,bike11.92,11.565885,48.135008,335.264246,5.825778,bicycle
578.00,bike11.93,11.566062,48.134727,335.264246,5.867696,bicycle
578.00,bike11.94,11.566253,48.134422,335.264246,5.149287,bicycle
578.00,bike11.95,11.566380,48.134220,335.264246,2.812498,bicycle
578.00,bike11.96,11.566438,48.134128,335.264246,0.563513,bicycle
578.00,pint00,11.565998,48.134602,334.460711,13.890000,passenger
578.00,pint0107,11.566501,48.140080,40.039054,0.000000,passenger
578.00,pint0114,11.564741,48.137552,184.109465,0.000000,passenger
578.00,pint0115,11.565197,48.137313,4.825768,0.000000,passenger
578.00,pint0125,11.565465,48.140716,120.759929,13.890000,passenger
578.00,pint0159,11.565868,48.139579,29.990501,0.000000,passenger
578.00,pint0185,11.565619,48.139943,219.460929,13.111852,passenger
578.00,pint0192,11.566942,48.140346,92.658185,13.890000,passenger
578.00,pint0199,11.564784,48.137547,184.109335,0.000000,passenger
578.00,pint0210,11.566348,48.133657,149.105089,0.000000,passenger
578.00,pint0234,11.566428,48.133620,149.121996,0.000000,passenger
578.00,pint0247,11.566390,48.133606,149.105089,0.000000,passenger
578.00,pint0254,11.565057,48.135628,155.987386,13.890000,passenger
578.00,pint0263,11.565271,48.139591,208.520027,13.890000,passenger
578.00,pint0270,11.566468,48.140099,40.103583,0.000000,passenger
578.00,pint0280,11.566533,48.140061,40.036063,0.000000,passenger
578.00,pint0281,11.564976,48.138749,184.471722,13.890000,passenger
578.00,pint0295,11.566386,48.133671,149.121996,0.000000,passenger
578.00,pint0299,11.564699,48.137557,184.088815,3.901000,passenger
578.00,pint0311,11.566443,48.140037,40.027688,0.000000,passenger
578.00,pint0315,11.565114,48.139435,199.737582,13.890000,passenger
578.00,pint0325,11.566780,48.140383,92.885606,13.510333,passenger
578.00,pint0337,11.566599,48.140024,39.982337,0.000000,passenger
578.00,pint0342,11.565221,48.140795,111.111710,13.868401,passenger
578.00,pint0343,11.564793,48.137606,184.109335,0.000000,passenger
578.00,pint0344,11.562605,48.140610,292.908033,0.000000,passenger
578.00,pint0349,11.564970,48.140866,112.661761,13.844823,passenger
578.00,pint0351,11.566306,48.133708,149.105089,0.000000,passenger
578.00,pint0366,11.565325,48.137303,4.814641,0.000000,passenger
578.00,pint0384,11.565941,48.139549,29.999761,0.000000,passenger
578.00,pint0385,11.564071,48.137408,268.221349,13.890000,passenger
578.00,pint0390,11.564179,48.141140,112.452688,13.890000,passenger
578.00,pint0392,11.563900,48.136344,264.537009,8.330000,passenger
578.00,pint04,11.565765,48.134959,334.460711,13.890000,passenger
578.00,pint0401,11.566238,48.141224,170.149100,8.330000,passenger
578.00,pint0410,11.567322,48.140575,250.056907,0.000000,passenger
578.00,pint0422,11.566566,48.140043,40.044551,0.000000,passenger
578.00,pint0425,11.566497,48.133279,56.354088,0.000000,passenger
578.00,pint0437,11.566340,48.134175,344.561924,13.890000,passenger
578.00,pint0441,11.566410,48.140056,40.024256,0.000000,passenger
578.00,pint0448,11.566061,48.140429,130.408543,13.200000,passenger
578.00,pint0452,11.566348,48.133983,350.148963,13.890000,passenger
578.00,pint0467,11.565844,48.140115,218.542483,13.890000,passenger
578.00,pint0470,11.565340,48.137497,49.513342,13.890000,passenger
578.00,pint0483,11.566363,48.140763,172.618182,0.000000,passenger
578.00,pint0487,11.563910,48.141190,112.480303,13.890000,passenger
578.00,pint0490,11.566384,48.139994,40.027688,0.000000,passenger
578.00,pint0499,11.565483,48.133159,176.853574,0.000000,passenger
578.00,tint0108,11.566792,48.133098,117.591064,7.938384,truck
578.00,tint0128,11.566721,48.133579,266.222907,7.170574,truck
578.00,tint04,11.566853,48.133296,335.941212,0.000426,truck
578.00,tint056,11.565268,48.140812,111.115872,10.477518,truck
578.00,tint060,11.564469,48.141147,292.567094,10.604893,truck
578.00,tint064,11.565176,48.136266,354.483472,10.681380,truck
578.00,tint066,11.566892,48.133306,335.954849,0.089014,truck
578.00,tint084,11.566072,48.134028,154.981570,10.669569,truck
578.00,tint085,11.564894,48.138267,184.304099,10.757846,truck
578.00,tint087,11.564858,48.138314,184.393486,10.654292,truck
578.00,tint096,11.564899,48.138551,184.816807,10.742978,truck
578.00,tint097,11.568314,48.140101,130.041881,8.162404,truck
579.00,bike11.65,11.567724,48.140402,68.324998,5.787289,bicycle
579.00,bike11.66,11.567614,48.140376,68.324998,5.827792,bicycle
579.00,bike11.67,11.567505,48.140346,61.908695,5.660651,bicycle
579.00,bike11.68,11.567399,48.140311,62.279560,5.209836,bicycle
579.00,bike11.69,11.567295,48.140279,65.244011,4.938928,bicycle
579.00,bike11.70,11.567195,48.140250,65.244011,4.594007,bicycle
579.00,bike11.71,11.567104,48.140221,43.581074,4.897883,bicycle
579.00,bike11.72,11.567026,48.140170,43.581074,4.517806,bicycle
579.00,bike11.73,11.566949,48.140119,43.581074,5.131829,bicycle
579.00,bike11.74,11.565448,48.137903,5.072133,3.984380,bicycle
579.00,bike11.75,11.565434,48.137831,5.472047,3.658044,bicycle
579.00,bike11.76,11.565422,48.137765,2.607296,4.290927,bicycle
579.00,bike11.77,11.565436,48.137691,348.735335,5.810118,bicycle
579.00,bike11.78,11.565413,48.137568,7.840290,5.752204,bicycle
579.00,bike11.79,11.565393,48.137488,7.840290,5.892378,bicycle
579.00,bike11.80,11.565377,48.137395,3.313594,5.890929,bicycle
579.00,bike11.81,11.565364,48.137294,3.142340,5.895335,bicycle
579.00,bike11.82,11.565351,48.137197,3.142340,5.800457,bicycle
579.00,bike11.83,11.565340,48.137116,3.142340,5.877293,bicycle
579.00,bike11.84,11.565326,48.137023,5.478093,5.852677,bicycle
579.00,bike11.85,11.565310,48.136942,5.659238,5.736942,bicycle
579.00,bike11.86,11.565293,48.136856,5.659238,5.787530,bicycle
579.00,bike11.87,11.565265,48.136587,359.682047,5.834118,bicycle
579.00,bike11.88,11.565258,48.136263,355.037795,5.928297,bicycle
579.00,bike11.89,11.565324,48.135931,337.592309,5.758746,bicycle
579.00,bike11.90,11.565481,48.135651,336.744732,5.834429,bicycle
579.00,bike11.91,11.565663,48.135350,334.573564,5.951101,bicycle
579.00,bike11.92,11.565855,48.135055,334.593142,5.782114,bicycle
579.00,bike11.93,11.566032,48.134774,335.264246,5.756064,bicycle
579.00,bike11.94,11.566225,48.134467,335.264246,5.441041,bicycle
579.00,bike11.95,11.566363,48.134247,335.264246,3.302161,bicycle
579.00,bike11.96,11.566432,48.134137,335.264246,1.060264,bicycle
579.00,pint00,11.565924,48.134716,334.460711,13.890000,passenger
579.00,pint0107,11.566501,48.140080,40.039054,0.000000,passenger
579.00,pint0114,11.564741,48.137552,184.109465,0.000000,passenger
579.00,pint0115,11.565197,48.137313,4.825768,0.000000,passenger
579.00,pint0125,11.565605,48.140656,120.759929,12.398068,passenger
579.00,pint0159,11.565868,48.139579,29.990501,0.000000,passenger
579.00,pint0185,11.565543,48.139885,219.460929,8.611852,passenger
579.00,pint0192,11.567127,48.140348,77.085235,13.890000,passenger
579.00,pint0199,11.564784,48.137547,184.109335,0.000000,passenger
579.00,pint0210,11.566348,48.133657,149.105089,0.000000,passenger
579.00,pint0234,11.566428,48.133620,149.121996,0.000000,passenger
579.00,pint0247,11.566390,48.133606,149.105089,0.000000,passenger
579.00,pint0254,11.565127,48.135512,155.987386,13.890000,passenger
579.00,pint0263,11.565147,48.139490,201.922516,13.890000,passenger
579.00,pint0270,11.566468,48.140099,40.103583,0.000000,passenger
579.00,pint0280,11.566533,48.140061,40.036063,0.000000,passenger
579.00,pint0281,11.564955,48.138625,184.815178,13.890000,passenger
579.00,pint0295,11.566386,48.133671,149.121996,0.000000,passenger
579.00,pint0299,11.564699,48.137557,184.088815,0.000000,passenger
579.00,pint0311,11.566443,48.140037,40.027688,0.000000,passenger
579.00,pint0315,11.565071,48.139308,185.715504,13.890000,passenger
579.00,pint0325,11.566966,48.140373,92.885606,13.890000,passenger
579.00,pint0337,11.566599,48.140024,39.982337,0.000000,passenger
579.00,pint0342,11.565392,48.140746,111.111710,13.873801,passenger
579.00,pint0343,11.564793,48.137606,184.109335,0.000000,passenger
579.00,pint0344,11.562605,48.140610,292.908033,0.000000,passenger
579.00,pint0349,11.565141,48.140817,111.111710,13.856117,passenger
579.00,pint0351,11.566306,48.133708,149.105089,0.000000,passenger
579.00,pint0366,11.565325,48.137303,4.814641,0.000000,passenger
579.00,pint0384,11.565941,48.139549,29.999761,0.000000,passenger
579.00,pint0385,11.563884,48.137408,268.218828,13.890000,passenger
579.00,pint0390,11.564349,48.141088,112.452688,13.890000,passenger
579.00,pint0392,11.563788,48.136342,267.430914,8.330000,passenger
579.00,pint04,11.565691,48.135073,334.776850,13.890000,passenger
579.00,pint0401,11.566256,48.141150,168.420871,8.330000,passenger
579.00,pint0410,11.567322,48.140575,250.056907,0.000000,passenger
579.00,pint0422,11.566566,48.140043,40.044551,0.000000,passenger
579.00,pint0425,11.566497,48.133279,56.354088,0.000000,passenger
579.00,pint0437,11.566283,48.134294,336.112601,13.890000,passenger
579.00,pint0441,11.566410,48.140056,40.024256,0.000000,passenger
579.00,pint0448,11.566105,48.140322,189.650908,13.200000,passenger
579.00,pint0452,11.566321,48.134104,350.577069,13.890000,passenger
579.00,pint0467,11.565754,48.140002,219.465547,13.890000,passenger
579.00,pint0470,11.565363,48.137622,4.921624,13.890000,passenger
579.00,pint0483,11.566363,48.140763,172.618182,0.000000,passenger
579.00,pint0487,11.564080,48.141138,112.452688,13.890000,passenger
579.00,pint0490,11.566384,48.139994,40.027688,0.000000,passenger
579.00,pint0499,11.565483,48.133159,176.853574,0.000000,passenger
579.00,tint0108,11.566842,48.133029,148.458267,8.590107,truck
579.00,tint0128,11.566620,48.133602,283.520979,8.020290,truck
579.00,tint04,11.566853,48.133296,335.941212,0.000129,truck
579.00,tint056,11.565400,48.140775,111.115872,10.611588,truck
579.00,tint060,11.564336,48.141187,292.450142,10.910415,truck
579.00,tint064,11.565165,48.136360,353.569827,10.460366,truck
579.00,tint066,11.566892,48.133307,335.954849,0.048720,truck
579.00,tint084,11.566130,48.133940,154.174159,10.737979,truck
579.00,tint085,11.564879,48.138169,183.832846,10.979324,truck
579.00,tint087,11.564843,48.138215,183.741766,10.972078,truck
579.00,tint096,11.564881,48.138453,184.816807,10.969128,truck
579.00,tint097,11.568416,48.140076,111.388323,8.223776,truck
580.00,bike11.66,11.567686,48.140393,68.324998,5.728809,bicycle
580.00,bike11.67,11.567578,48.140367,68.324998,5.878172,bicycle
580.00,bike11.68,11.567467,48.140333,62.279560,5.669363,bicycle
580.00,bike11.69,11.567361,48.140299,62.279560,5.369565,bicycle
580.00,bike11.70,11.567256,48.140268,65.244011,4.943810,bicycle
580.00,bike11.71,11.567159,48.140240,65.244011,4.653213,bicycle
580.00,bike11.72,11.567073,48.140201,43.581074,4.829239,bicycle
580.00,bike11.73,11.566994,48.140149,43.581074,4.650318,bicycle
580.00,bike11.74,11.565455,48.137942,4.883324,4.282783,bicycle
580.00,bike11.75,11.565438,48.137850,5.472047,2.158044,bicycle
580.00,bike11.76,11.565428,48.137800,5.472047,3.899446,bicycle
580.00,bike11.77,11.565418,48.137729,350.263830,4.616087,bicycle
580.00,bike11.78,11.565426,48.137620,7.840290,5.854541,bicycle
580.00,bike11.79,11.565406,48.137539,7.840290,5.755815,bicycle
580.00,bike11.80,11.565385,48.137449,3.313594,5.971485,bicycle
580.00,bike11.81,11.565371,48.137348,3.313594,5.984374,bicycle
580.00,bike11.82,11.565358,48.137250,3.142340,5.827644,bicycle
580.00,bike11.83,11.565347,48.137169,3.142340,5.853531,bicycle
580.00,bike11.84,11.565335,48.137075,3.142340,5.918806,bicycle
580.00,bike11.85,11.565321,48.136996,5.478093,5.987606,bicycle
580.00,bike11.86,11.565304,48.136909,5.659238,5.881434,bicycle
580.00,bike11.87,11.565267,48.136641,359.682047,5.995945,bicycle
580.00,bike11.88,11.565258,48.136315,357.928622,5.872182,bicycle
580.00,bike11.89,11.565298,48.135981,342.040695,5.947579,bicycle
580.00,bike11.90,11.565452,48.135701,337.241268,5.891868,bicycle
580.00,bike11.91,11.565632,48.135399,334.573564,5.857124,bicycle
580.00,bike11.92,11.565823,48.135104,334.593142,5.907537,bicycle
580.00,bike11.93,11.566001,48.134823,335.264246,5.902986,bicycle
580.00,bike11.94,11.566194,48.134516,335.264246,5.940629,bicycle
580.00,bike11.95,11.566344,48.134278,335.264246,3.753000,bicycle
580.00,bike11.96,11.566426,48.134148,335.264246,1.326912,bicycle
580.00,pint00,11.565849,48.134830,334.460711,13.890000,passenger
580.00,pint0107,11.566501,48.140080,40.039054,0.000000,passenger
580.00,pint0114,11.564741,48.137552,184.109465,0.000000,passenger
580.00,pint0115,11.565197,48.137313,4.825768,0.000000,passenger
580.00,pint0125,11.565694,48.140617,120.759929,7.898068,passenger
580.00,pint0159,11.565868,48.139579,29.990501,0.000000,passenger
580.00,pint0185,11.565506,48.139857,219.460929,4.111852,passenger
